"","Codigo","Companhia","Ano","Diretor","Tempo.de.Mandato..Anos."
"2100",395,"ALUPAR INVESTIMENTO S/A","2011","Paulo Roberto de Godoy Pereira",8
"2101",395,"ALUPAR INVESTIMENTO S/A","2010","Paulo Roberto de Godoy Pereira",8
"2102",396,"ÁQUILLA SECURITIZADORA SA","2017","João Orives Pichinin",3
"2103",396,"ÁQUILLA SECURITIZADORA SA","2016","João Orives Pichinin",3
"2104",396,"ÁQUILLA SECURITIZADORA SA","2015","João Orives Pichinin",3
"2105",396,"ÁQUILLA SECURITIZADORA SA","2011","Gustavo Cleto Marsiglia",2
"2106",396,"ÁQUILLA SECURITIZADORA SA","2010","Gustavo Cleto Marsiglia",2
"2107",397,"UNIDAS S/A","2017","Carlos Horácio Sarquis",3
"2108",397,"UNIDAS S/A","2016","Carlos Horácio Sarquis",3
"2109",397,"UNIDAS S/A","2015","Carlos Horácio Sarquis",3
"2110",397,"UNIDAS S/A","2014","Pedro Roque de Pinho de Almeida",3
"2111",397,"UNIDAS S/A","2013","Pedro Roque de Pinho de Almeida",3
"2112",397,"UNIDAS S/A","2012","Pedro Roque de Pinho de Almeida",3
"2113",397,"UNIDAS S/A","2010","Pedro Roque de Pinho Almeida",1
"2114",400,"BRT HOLDING 1 SA","2013","Alexandre Katz",1
"2115",401,"COPACABANA PRINCE PARTICIPAÇÕES S.A.","2010","Olavo Lira Barbosa",1
"2116",402,"BASEL PARTICIPAÇÕES S/A","2016","Thiago Emanuel Rodrigues",3
"2117",402,"BASEL PARTICIPAÇÕES S/A","2015","Thiago Emanuel Rodrigues",3
"2118",402,"BASEL PARTICIPAÇÕES S/A","2014","Thiago Emanuel Rodrigues",3
"2119",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2017","Gilson Finkelsztain",2
"2120",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2016","Gilson Finkelsztain",2
"2121",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2015","Edemir Pinto",6
"2122",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2014","Edemir Pinto",6
"2123",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2013","Edemir Pinto",6
"2124",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2012","Edemir Pinto",6
"2125",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2011","Edemir Pinto",6
"2126",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2010","Edemir Pinto",6
"2127",404,"HABITASEC SECURITIZADORA SA","2013","VICENTE POSTIGA NOGUEIRA",4
"2128",404,"HABITASEC SECURITIZADORA SA","2012","VICENTE POSTIGA NOGUEIRA",4
"2129",404,"HABITASEC SECURITIZADORA SA","2011","VICENTE POSTIGA NOGUEIRA",4
"2130",404,"HABITASEC SECURITIZADORA SA","2010","VICENTE POSTIGA NOGUEIRA",4
"2131",405,"RENOVA ENERGIA S/A","2017","Cristiano Correa de Barros",1
"2132",405,"RENOVA ENERGIA S/A","2016","Carlos Figueiredo Santos",1
"2133",405,"RENOVA ENERGIA S/A","2015","Cristiano Correa de Barros",2
"2134",405,"RENOVA ENERGIA S/A","2014","Cristiano Correa de Barros",2
"2135",405,"RENOVA ENERGIA S/A","2013","Carlos Mathias Aloysius Becker Neto",3
"2136",405,"RENOVA ENERGIA S/A","2012","Carlos Mathias Aloysius Becker Neto",3
"2137",405,"RENOVA ENERGIA S/A","2011","Carlos Mathias Aloysius Becker Neto",3
"2138",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2010","Luis Largman",1
"2139",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2015","Alexandre Jereissati Legey",2
"2140",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2014","Alexandre Jereissati Legey",2
"2141",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2013","Fernando Magalhães Portella",2
"2142",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2012","Fernando Magalhães Portella",2
"2143",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2011","Pedro Jereissati",2
"2144",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2010","Pedro Jereissati",2
"2145",409,"TARPON INVESTIMENTOS S/A","2017","José Carlos Reis de Magalhães Neto",3
"2146",409,"TARPON INVESTIMENTOS S/A","2016","José Carlos Reis de Magalhães Neto",3
"2147",409,"TARPON INVESTIMENTOS S/A","2015","José Carlos Reis de Magalhães Neto",3
"2148",409,"TARPON INVESTIMENTOS S/A","2014","Miguel Gomes Ferreira",1
"2149",409,"TARPON INVESTIMENTOS S/A","2013","José Carlos Reis de Magalhães Neto",1
"2150",409,"TARPON INVESTIMENTOS S/A","2012","Eduardo Silveira Mufarej",1
"2151",409,"TARPON INVESTIMENTOS S/A","2011","Pedro de Andrade Faria",1
"2152",409,"TARPON INVESTIMENTOS S/A","2010","José Carlos Reis de Magalhães Neto",1
"2153",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2017","Daniel Lindenberg Badke",3
"2154",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2016","Daniel Lindenberg Badke",3
"2155",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2015","Daniel Lindenberg Badke",3
"2156",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2013","Paulo Fernando da Costa Kazac",1
"2157",411,"CIELO S.A.","2017","Eduardo Campozana Gouveia",2
"2158",411,"CIELO S.A.","2016","Eduardo Campozana Gouveia",2
"2159",411,"CIELO S.A.","2015","Rômulo de Mello Dias",5
"2160",411,"CIELO S.A.","2014","Rômulo de Mello Dias",5
"2161",411,"CIELO S.A.","2013","Rômulo de Mello Dias",5
"2162",411,"CIELO S.A.","2012","Rômulo de Mello Dias",5
"2163",411,"CIELO S.A.","2011","Rômulo de Mello Dias",5
"2164",411,"CIELO S.A.","2010","Rômulo de Melo Dias",1
"2165",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2017","MILTON SCATOLINI MENTEN",6
"2166",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2016","MILTON SCATOLINI MENTEN",6
"2167",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2015","MILTON SCATOLINI MENTEN",6
"2168",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2014","MILTON SCATOLINI MENTEN",6
"2169",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2013","MILTON SCATOLINI MENTEN",6
"2170",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2012","MILTON SCATOLINI MENTEN",6
"2171",413,"INFRASEC SECURITIZADORA S/A","2017","Ricardo Kassardjian",3
"2172",413,"INFRASEC SECURITIZADORA S/A","2016","Ricardo Kassardjian",3
"2173",413,"INFRASEC SECURITIZADORA S/A","2015","Ricardo Kassardjian",3
"2174",414,"PORTX OPERAÇÕES PORTUÁRIAS S.A.","2011","Guilherme Frederico Escalhão",2
"2175",414,"PORTX OPERAÇÕES PORTUÁRIAS S.A.","2010","Guilherme Frederico Escalhão",2
"2176",415,"EBX BRASIL SA","2012","EIKE FUHRKEN BATISTA",2
"2177",415,"EBX BRASIL SA","2011","EIKE FUHRKEN BATISTA",2
"2178",415,"EBX BRASIL SA","2010","Flavio Godinho",1
"2179",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2016","Gilson Finkelsztain",5
"2180",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2015","Gilson Finkelsztain",5
"2181",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2014","Gilson Finkelsztain",5
"2182",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2013","Gilson Finkelsztain",5
"2183",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2012","Gilson Finkelsztain",5
"2184",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2010","Luiz Fernando Vendramini Fleury",1
"2185",417,"AUTOVIAS S/A","2017","Marcelo Afonse e Silva",1
"2186",417,"AUTOVIAS S/A","2016","Linomar Barros Deroldo",7
"2187",417,"AUTOVIAS S/A","2015","Linomar Barros Deroldo",7
"2188",417,"AUTOVIAS S/A","2014","Linomar Barros Deroldo",7
"2189",417,"AUTOVIAS S/A","2013","Linomar Barros Deroldo",7
"2190",417,"AUTOVIAS S/A","2012","Linomar Barros Deroldo",7
"2191",417,"AUTOVIAS S/A","2011","Linomar Barros Deroldo",7
"2192",417,"AUTOVIAS S/A","2010","Linomar Barros Deroldo",7
"2193",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2017","Marcelo de Afonseca e Silva",1
"2194",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2016","Linomar Barros Deroldo",7
"2195",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2015","Linomar Barros Deroldo",7
"2196",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2014","Linomar Barros Deroldo",7
"2197",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2013","Linomar Barros Deroldo",7
"2198",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2012","Linomar Barros Deroldo",7
"2199",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2011","Linomar Barros Deroldo",7
"2200",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2010","Linomar Barros Deroldo",7
"2201",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2017","Marcelo de Afonseca e Silva",1
"2202",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2016","Linomar Barros Deroldo",7
"2203",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2015","Linomar Barros Deroldo",7
"2204",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2014","Linomar Barros Deroldo",7
"2205",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2013","Linomar Barros Deroldo",7
"2206",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2012","Linomar Barros Deroldo",7
"2207",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2011","Linomar Barros Deroldo",7
"2208",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2010","Linomar Barros Deroldo",7
"2209",421,"FLEURY SA","2017","Carlos Alberto Iwata Marinelli",5
"2210",421,"FLEURY SA","2016","Carlos Alberto Iwata Marinelli",5
"2211",421,"FLEURY SA","2015","Carlos Alberto Iwata Marinelli",5
"2212",421,"FLEURY SA","2014","Carlos Alberto Iwata Marinelli",5
"2213",421,"FLEURY SA","2013","Carlos Alberto Iwata Marinelli",5
"2214",421,"FLEURY SA","2012","Vivien Bouzan Gomez Navarro Rosso",1
"2215",421,"FLEURY SA","2011","Omar Magid Hauache",2
"2216",421,"FLEURY SA","2010","Omar Magid Hauache",2
"2217",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2017","Marcelino Rafart de Seras",8
"2218",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2016","Marcelino Rafart de Seras",8
"2219",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2015","Marcelino Rafart de Seras",8
"2220",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2014","Marcelino Rafart de Seras",8
"2221",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2013","Marcelino Rafart de Seras",8
"2222",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2012","Marcelino Rafart de Seras",8
"2223",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2011","Marcelino Rafart de Seras",8
"2224",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2010","Marcelino Rafart de Seras",8
"2225",424,"BARIGUI SECURITIZADORA SA","2017","Rodrigo Oliveira de Araújo Pinheiro",2
"2226",424,"BARIGUI SECURITIZADORA SA","2016","Rodrigo Oliveira de Araújo Pinheiro",2
"2227",424,"BARIGUI SECURITIZADORA SA","2015","Paulo de Paula Abreu",1
"2228",425,"MULTIPLUS SA","2017","Roberto José Maris de Medeiros",5
"2229",425,"MULTIPLUS SA","2016","Roberto José Maris de Medeiros",5
"2230",425,"MULTIPLUS SA","2015","Roberto José Maris de Medeiros",5
"2231",425,"MULTIPLUS SA","2014","Roberto José Maris de Medeiros",5
"2232",425,"MULTIPLUS SA","2013","Roberto José Maris de Medeiros",5
"2233",425,"MULTIPLUS SA","2012","Alexandre Moshe Parczew",1
"2234",426,"AUTOPISTA PLANALTO SUL SA","2017","Antonio Cesar Ribas Sass",4
"2235",426,"AUTOPISTA PLANALTO SUL SA","2016","Antonio Cesar Ribas Sass",4
"2236",426,"AUTOPISTA PLANALTO SUL SA","2015","Antonio Cesar Ribas Sass",4
"2237",426,"AUTOPISTA PLANALTO SUL SA","2014","Antonio Cesar Ribas Sass",4
"2238",426,"AUTOPISTA PLANALTO SUL SA","2012","Luis Eusebio Manuel Iñigo",3
"2239",426,"AUTOPISTA PLANALTO SUL SA","2011","Luis Eusebio Manuel Iñigo",3
"2240",426,"AUTOPISTA PLANALTO SUL SA","2010","Luis Eusebio Manuel Iñigo",3
"2241",427,"AUTOPISTA FERNÃO DIAS SA","2017","Helvecio Tamm de Lima Filho",4
"2242",427,"AUTOPISTA FERNÃO DIAS SA","2016","Helvecio Tamm de Lima Filho",4
"2243",427,"AUTOPISTA FERNÃO DIAS SA","2015","Helvecio Tamm de Lima Filho",4
"2244",427,"AUTOPISTA FERNÃO DIAS SA","2014","Helvecio Tamm de Lima Filho",4
"2245",427,"AUTOPISTA FERNÃO DIAS SA","2012","Luis Manuel Eusébio Iñigo",3
"2246",427,"AUTOPISTA FERNÃO DIAS SA","2011","Luis Manuel Eusébio Iñigo",3
"2247",427,"AUTOPISTA FERNÃO DIAS SA","2010","Luis Manuel Eusébio Iñigo",3
"2248",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2017","SÉRGIO KARIYA",5
"2249",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2016","SÉRGIO KARIYA",5
"2250",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2015","SÉRGIO KARIYA",5
"2251",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2014","SÉRGIO KARIYA",5
"2252",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2013","SÉRGIO KARIYA",5
"2253",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2012","RAMON NUNES VAZQUEZ",3
"2254",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2011","RAMON NUNES VAZQUEZ",3
"2255",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2010","RAMON NUNES VAZQUEZ",3
"2256",429,"JSL S.A.","2017","Fernando Antonio Simões",8
"2257",429,"JSL S.A.","2016","Fernando Antonio Simões",8
"2258",429,"JSL S.A.","2015","Fernando Antonio Simões",8
"2259",429,"JSL S.A.","2014","Fernando Antonio Simões",8
"2260",429,"JSL S.A.","2013","Fernando Antonio Simões",8
"2261",429,"JSL S.A.","2012","Fernando Antonio Simões",8
"2262",429,"JSL S.A.","2011","Fernando Antonio Simões",8
"2263",429,"JSL S.A.","2010","Fernando Antonio Simões",8
"2264",431,"DUXXI IMOBILIÁRIA S.A.","2013","Claudemir Jubert Menegatti",2
"2265",431,"DUXXI IMOBILIÁRIA S.A.","2012","Claudemir Jubert Menegatti",2
"2266",431,"DUXXI IMOBILIÁRIA S.A.","2011","Marcelo Henrique de Campos Silva",2
"2267",431,"DUXXI IMOBILIÁRIA S.A.","2010","Marcelo Henrique de Campos Silva",2
"2268",432,"MARISA LOJAS SA","2017","Marcelo Pereira Malta Araujo",2
"2269",432,"MARISA LOJAS SA","2016","Marcelo Pereira Malta Araujo",2
"2270",432,"MARISA LOJAS SA","2015","Marcio Luiz Goldfarb",6
"2271",432,"MARISA LOJAS SA","2014","Marcio Luiz Goldfarb",6
"2272",432,"MARISA LOJAS SA","2013","Marcio Luiz Goldfarb",6
"2273",432,"MARISA LOJAS SA","2012","Marcio Luiz Goldfarb",6
"2274",432,"MARISA LOJAS SA","2011","Marcio Luiz Goldfarb",6
"2275",432,"MARISA LOJAS SA","2010","Marcio Luiz Goldfarb",6
"2276",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2017","Ana Carolina de Carvalho Farias",2
"2277",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2016","Ana Carolina de Carvalho Farias",2
"2278",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2015","Júlio Cesar Duarte Perdigão",4
"2279",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2014","Júlio Cesar Duarte Perdigão",4
"2280",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2013","Júlio Cesar Duarte Perdigão",4
"2281",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2012","Júlio Cesar Duarte Perdigão",4
"2282",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2011","Luiz Cesar Lindgreen Costa",2
"2283",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2010","Luiz Cesar Lindgreen Costa",2
"2284",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2017","Jorge Luiz Avila da Silva",8
"2285",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2016","Jorge Luiz Avila da Silva",8
"2286",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2015","Jorge Luiz Avila da Silva",8
"2287",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2014","Jorge Luiz Avila da Silva",8
"2288",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2013","Jorge Luiz Avila da Silva",8
"2289",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2012","Jorge Luiz Avila da Silva",8
"2290",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2011","Jorge Luiz Avila da Silva",8
"2291",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2010","Jorge Luiz Avila da Silva",8
"2292",435,"REDENTOR ENERGIA S/A","2014","Paulo Eduardo Pereira Guimarães",5
"2293",435,"REDENTOR ENERGIA S/A","2013","Paulo Eduardo Pereira Guimarães",5
"2294",435,"REDENTOR ENERGIA S/A","2012","Paulo Eduardo Pereira Guimarães",5
"2295",435,"REDENTOR ENERGIA S/A","2011","Paulo Eduardo Pereira Guimarães",5
"2296",435,"REDENTOR ENERGIA S/A","2010","Paulo Eduardo Pereira Guimarães",5
"2297",436,"TEREOS INTERNACIONAL S/A","2016","Jacyr da Silva Costa Filho",7
"2298",436,"TEREOS INTERNACIONAL S/A","2015","Jacyr da Silva Costa Filho",7
"2299",436,"TEREOS INTERNACIONAL S/A","2014","Jacyr da Silva Costa Filho",7
"2300",436,"TEREOS INTERNACIONAL S/A","2013","Jacyr da Silva Costa Filho",7
"2301",436,"TEREOS INTERNACIONAL S/A","2012","Jacyr da Silva Costa Filho",7
"2302",436,"TEREOS INTERNACIONAL S/A","2011","Jacyr da Silva Costa Filho",7
"2303",436,"TEREOS INTERNACIONAL S/A","2010","Jacyr da Silva Costa Filho",7
"2304",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2017","Guilherme Walder Mora Ramalho",2
"2305",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2016","Guilherme Walder Mora Ramalho",2
"2306",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2015","Flavio Medrano de Almada",2
"2307",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2014","Flavio Medrano de Almada",2
"2308",438,"POLO CAPITAL SECURITIZADORA S/A","2017","Carlos Eduardo Parente de Oliveira Alves",6
"2309",438,"POLO CAPITAL SECURITIZADORA S/A","2016","Carlos Eduardo Parente de Oliveira Alves",6
"2310",438,"POLO CAPITAL SECURITIZADORA S/A","2015","Carlos Eduardo Parente de Oliveira Alves",6
"2311",438,"POLO CAPITAL SECURITIZADORA S/A","2014","Carlos Eduardo Parente de Oliveira Alves",6
"2312",438,"POLO CAPITAL SECURITIZADORA S/A","2013","Carlos Eduardo Parente de Oliveira Alves",6
"2313",438,"POLO CAPITAL SECURITIZADORA S/A","2012","Carlos Eduardo Parente de Oliveira Alves",6
"2314",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2017","Marcelo José Cavalcanti Lopes",1
"2315",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2016","Alejandro Román Arroyo",5
"2316",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2015","Alejandro Román Arroyo",5
"2317",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2014","Alejandro Román Arroyo",5
"2318",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2013","Alejandro Román Arroyo",5
"2319",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2012","Alejandro Román Arroyo",5
"2320",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2011","Solange Maria Pinto Ribeiro",1
"2321",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2010","Enio Emilio Schneider",1
"2322",440,"PETRO RIO S.A.","2013","José Carlos de Araújo Pedrosa",1
"2323",440,"PETRO RIO S.A.","2012","Milton Romeu Franke",1
"2324",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2017","Marcos Aurélio Couto",2
"2325",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2016","Marcos Aurélio Couto",2
"2326",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2015","Marcelo Moojen Epperlein",2
"2327",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2014","Marcelo Moojen Epperlein",2
"2328",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2013","Miguel Longo Junior",2
"2329",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2012","Miguel Longo Junior",2
"2330",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2011","Antonio José Lemos Ramos",2
"2331",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2010","Antonio José Lemos Ramos",2
"2332",442,"BRASIL PLURAL SECURITIZADORA S.A.","2016","Fernando Pinilha Cruz",1
"2333",442,"BRASIL PLURAL SECURITIZADORA S.A.","2015","André Schwartz",5
"2334",442,"BRASIL PLURAL SECURITIZADORA S.A.","2014","André Schwartz",5
"2335",442,"BRASIL PLURAL SECURITIZADORA S.A.","2013","André Schwartz",5
"2336",442,"BRASIL PLURAL SECURITIZADORA S.A.","2012","André Schwartz",5
"2337",442,"BRASIL PLURAL SECURITIZADORA S.A.","2011","André Schwartz",5
"2338",444,"OURINVEST SECURITIZADORA S.A.","2017","Bruce Thomas Philips",3
"2339",444,"OURINVEST SECURITIZADORA S.A.","2016","Bruce Thomas Philips",3
"2340",444,"OURINVEST SECURITIZADORA S.A.","2015","Bruce Thomas Philips",3
"2341",444,"OURINVEST SECURITIZADORA S.A.","2014","Sergio Camargo Penteado",2
"2342",444,"OURINVEST SECURITIZADORA S.A.","2013","Sergio Camargo Penteado",2
"2343",444,"OURINVEST SECURITIZADORA S.A.","2012","Rodrigo Antônio Leão Bahia",2
"2344",444,"OURINVEST SECURITIZADORA S.A.","2011","Rodrigo Antônio Leão Bahia",2
"2345",444,"OURINVEST SECURITIZADORA S.A.","2010","Clidio Pereira de Carvalho Neto",1
"2346",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2017","Tulio Toledo Abi Saber",1
"2347",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2014","James Oliver Guerreiro Carneiro",3
"2348",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2013","James Oliver Guerreiro Carneiro",3
"2349",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2012","James Oliver Guerreiro Carneiro",3
"2350",445,"CONCESSIONARIA AUTO RAPOSO TAVARES SA-CART","2011","Tulio Toledo Abi-Saber",1
"2351",446,"ÁPICE SECURITIZADORA S.A.","2017","Fernando Cesar Brasileiro",5
"2352",446,"ÁPICE SECURITIZADORA S.A.","2016","Fernando Cesar Brasileiro",5
"2353",446,"ÁPICE SECURITIZADORA S.A.","2015","Fernando Cesar Brasileiro",5
"2354",446,"ÁPICE SECURITIZADORA S.A.","2014","Fernando Cesar Brasileiro",5
"2355",446,"ÁPICE SECURITIZADORA S.A.","2013","Fernando Cesar Brasileiro",5
"2356",447,"MCM CIMENTOS S.A.","2010","Carlos Bier Gerdau Johannpeter",1
"2357",448,"STEIN SP II PARTICIPAÇÕES S.A.","2011","Rafael Baldi de Moraes Horta",2
"2358",448,"STEIN SP II PARTICIPAÇÕES S.A.","2010","Rafael Baldi de Moraes Horta",2
"2359",449,"RAIA SA","2010","Antonio Carlos Pipponzi",1
"2360",450,"RJ CAPITAL PARTNERS S.A.","2013","Paulo Henrique Barrozo Fabbriani",1
"2361",450,"RJ CAPITAL PARTNERS S.A.","2012","Marcelo Impellizieri de Moraes Bastos",2
"2362",450,"RJ CAPITAL PARTNERS S.A.","2011","Marcelo Impellizieri de Moraes Bastos",2
"2363",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2017","Sr. Alexandre Café Birman",6
"2364",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2016","Sr. Alexandre Café Birman",6
"2365",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2015","Sr. Alexandre Café Birman",6
"2366",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2014","Sr. Alexandre Café Birman",6
"2367",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2013","Sr. Alexandre Café Birman",6
"2368",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2012","Sr. Alexandre Café Birman",6
"2369",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2011","Sr. Anderson Lemos Birman",2
"2370",451,"AREZZO INDÚSTRIA E COMERCIO S/A","2010","Sr. Anderson Lemos Birman",2
"2371",452,"SONAE SIERRA BRASIL S/A","2017","José Manuel Baeta Tomás",8
"2372",452,"SONAE SIERRA BRASIL S/A","2016","José Manuel Baeta Tomás",8
"2373",452,"SONAE SIERRA BRASIL S/A","2015","José Manuel Baeta Tomás",8
"2374",452,"SONAE SIERRA BRASIL S/A","2014","José Manuel Baeta Tomás",8
"2375",452,"SONAE SIERRA BRASIL S/A","2013","José Manuel Baeta Tomás",8
"2376",452,"SONAE SIERRA BRASIL S/A","2012","José Manuel Baeta Tomás",8
"2377",452,"SONAE SIERRA BRASIL S/A","2011","José Manuel Baeta Tomás",8
"2378",452,"SONAE SIERRA BRASIL S/A","2010","José Manuel Baeta Tomás",8
"2379",453,"QGEP PARTICIPAÇÕES SA","2017","Sr. Lincoln Rumenos Guardado",7
"2380",453,"QGEP PARTICIPAÇÕES SA","2016","Sr. Lincoln Rumenos Guardado",7
"2381",453,"QGEP PARTICIPAÇÕES SA","2015","Sr. Lincoln Rumenos Guardado",7
"2382",453,"QGEP PARTICIPAÇÕES SA","2014","Sr. Lincoln Rumenos Guardado",7
"2383",453,"QGEP PARTICIPAÇÕES SA","2013","Sr. Lincoln Rumenos Guardado",7
